Price	EngineV	Model	Year	Engine Type	Mileage	Body	﻿Brand
67622.55	3	Touareg	2016	Diesel	0	crossover	Volkswagen
18900	2	Passat B7	2013	Diesel	45	other	Volkswagen
6999	1.8	Passat B5	2002	Petrol	248	sedan	Volkswagen
10250	1.8	E-Class	2003	Petrol	261	sedan	Mercedes-Benz
3500	1.6	Corolla	2000	Petrol	286	sedan	Toyota
13500	3	X5	2006	Diesel	250	crossover	BMW
2450	2.5	525	1996	Diesel	328	sedan	BMW
7500	2.5	T5 (Transporter) 	2004	Diesel	180	van	Volkswagen
4900	2	Passat B6	2007	Diesel	263	vagon	Volkswagen
4600	NA	A6	2004	Diesel	242	vagon	Audi
5000	2	E-Class	1996	Gas	248	vagon	Mercedes-Benz
29900	3	X5	2009	Diesel	235	crossover	BMW
7000	1.4	Symbol	2012	Petrol	110	sedan	Renault
11800	1.5	Lancer X	2010	Gas	1	sedan	Mitsubishi
16500	2.2	Vito	2009	Diesel	223	van	Mercedes-Benz
5300	2.2	320	2001	Gas	147	sedan	BMW
7200	2.2	Vito	2004	Diesel	200	van	Mercedes-Benz
8500	1.9	Caddy	2008	Diesel	230	van	Volkswagen
39000	3	X5	2011	Diesel	180	crossover	BMW
1850	1.9	Passat B5	2000	Diesel	270	vagon	Volkswagen
36100	3	A7	2011	Diesel	75	sedan	Audi
3149.25	2	Galant	1993	Gas	330	hatch	Mitsubishi
5800	1.5	Kangoo	2007	Diesel	159	van	Renault
6700	2	320	1997	Petrol	370	sedan	BMW
18988.13	1.5	Duster	2016	Diesel	0	crossover	Renault
6300	NA	Colt	2007	Petrol	128	sedan	Mitsubishi
7500	NA	535	1996	Gas	425	sedan	BMW
28660	1.6	Caddy	2016	Diesel	0	van	Volkswagen
2999	2	320	1999	Other	210	sedan	BMW
64500	2	X5	2016	Diesel	1	crossover	BMW
21500	2	Land Cruiser Prado	2007	Gas	135	crossover	Toyota
85555	3	640	2015	Diesel	10	sedan	BMW
8650	1.6	Caddy	2013	Diesel	108	van	Volkswagen
10600	3	530	2000	Diesel	1	sedan	BMW
6900	1.3	Yaris	2007	Gas	109	hatch	Toyota
2900	2	CLK 200	1999	Petrol	248	other	Mercedes-Benz
12250	2.2	Vito	2012	Diesel	185	other	Mercedes-Benz
21700	2.5	X3	2007	Gas	101	crossover	BMW
2000	2.2	E-Class	1998	Diesel	320	sedan	Mercedes-Benz
9900	2.5	A6	2004	Diesel	284	vagon	Audi
5850	2.2	Vito	2001	Diesel	240	van	Mercedes-Benz
8200	1.4	Corolla	2005	Diesel	204	vagon	Toyota
NA	2.5	T4 (Transporter) 	2000	Diesel	381	sedan	Volkswagen
7300	1.5	Megane	2008	Diesel	200	vagon	Renault
8000	2	Lancer	2007	Gas	145	sedan	Mitsubishi
6600	1.5	Kangoo	2012	Diesel	184	van	Renault
22500	1.8	E-Class	2012	Gas	164	sedan	Mercedes-Benz
13200	2.2	Sprinter 313	2012	Other	196	other	Mercedes-Benz
1200	1.4	Caddy	2000	Gas	300	other	Volkswagen
8900	2.5	T4 (Transporter)	2003	Diesel	264	van	Volkswagen
9200	2	Lancer X	2008	Petrol	163	sedan	Mitsubishi
10200	2.5	C-Class	2006	Petrol	154	sedan	Mercedes-Benz
2700	2.5	E-Class	1986	Diesel	121	sedan	Mercedes-Benz
9500	6	S 600	1997	Petrol	246	sedan	Mercedes-Benz
26850	3.2	Pajero Wagon	2012	Diesel	84	crossover	Mitsubishi
21900	4.2	Q7	2007	Petrol	183	crossover	Audi
1700	1.4	Polo	1998	Petrol	250	hatch	Volkswagen
NA	2.2	GLC-Class	2016	Diesel	0	crossover	Mercedes-Benz
NA	4.5	Land Cruiser 200	2014	Diesel	49	crossover	Toyota
6500	1.4	Golf IV	2000	Petrol	225	hatch	Volkswagen
10600	NA	Outlander	2006	Gas	85	crossover	Mitsubishi
5000	1.5	Logan	2013	Diesel	34	vagon	Renault
38000	2	520	2014	Diesel	74	sedan	BMW
9599	1.8	Passat B6	2008	Petrol	140	sedan	Volkswagen
10800	1.8	C-Class	2006	Petrol	230	other	Mercedes-Benz
18800	2	Rav 4	2011	Gas	105	crossover	Toyota
7650	1.5	Lancer	2008	Gas	133	sedan	Mitsubishi
6300	2	Laguna	2003	Petrol	125	vagon	Renault
5000	1.9	Z3	1998	Petrol	75	other	BMW
28500	3.5	Highlander	2011	Gas	107	crossover	Toyota
13000	3.6	735	2003	Petrol	193	sedan	BMW
16999	2.7	Land Cruiser Prado	2007	Gas	157	crossover	Toyota
34500	3	X5	2011	Diesel	160	other	BMW
10900	2	Passat B6	2007	Diesel	204	vagon	Volkswagen
18999	3.8	Pajero Wagon	2008	Gas	121	crossover	Mitsubishi
9800	3	530	2001	Diesel	350	sedan	BMW
4300	1.8	Golf III	1998	Petrol	298	vagon	Volkswagen
3900	2.5	A6	2003	Diesel	260	vagon	Audi
13499	2	T5 (Transporter) 	2013	Diesel	154	van	Volkswagen
19990	2.8	A6	2010	Petrol	127	sedan	Audi
3400	2.2	Espace	2005	Diesel	260	van	Renault
27800	3.5	Camry	2011	Petrol	157	sedan	Toyota
2300	1.6	Golf II	1989	Gas	320	hatch	Volkswagen
30500	NA	523	2010	Petrol	630	sedan	BMW
7650	1.5	Kangoo	2012	Diesel	151	van	Renault
10000	1.9	Caddy	2008	Diesel	220	van	Volkswagen
9700	1.6	Golf Variant	2008	Gas	130	vagon	Volkswagen
1950	19	A4	1996	Other	320	sedan	Audi
3800	2.5	A6	2000	Diesel	270	sedan	Audi
26900	4	Land Cruiser Prado	2008	Gas	115	crossover	Toyota
NA	3	630	2008	Petrol	35	other	BMW
12600	2.4	Camry	2006	Gas	205	sedan	Toyota
14899	2	T5 (Transporter) 	2012	Diesel	158	van	Volkswagen
4999	1.5	Kangoo	2007	Diesel	252	vagon	Renault
57777	4	X6	2012	Diesel	40	other	BMW
12350	1.4	Touran	2011	Petrol	167	van	Volkswagen
7999	2.7	A6	2003	Gas	177	sedan	Audi
21600	4.8	X5	2007	Other	200	crossover	BMW
8000	1.5	Lancer X	2009	Petrol	67	sedan	Mitsubishi
6799	1.4	Golf IV	1998	Gas	1	hatch	Volkswagen
25749.75	2.5	Camry	2016	Petrol	0	sedan	Toyota
8899	1.9	Passat B5	2004	Other	198	vagon	Volkswagen
26800	5.5	S 500	2007	Petrol	162	sedan	Mercedes-Benz
25555	4.7	Land Cruiser 100	2004	Gas	128	crossover	Toyota
25000	3.2	Q5	2010	Petrol	112	crossover	Audi
15800	2	T5 (Transporter) 	2012	Diesel	194	van	Volkswagen
3150	2	320	1999	Diesel	200	sedan	BMW
12300	2.4	Camry	2007	Gas	157	sedan	Toyota
45500	3.5	Highlander	2015	Petrol	45	crossover	Toyota
6500	2.5	Master	2004	Diesel	406	other	Renault
18999	2	Rav 4	2011	Petrol	95	crossover	Toyota
8500	2.2	520	2001	Gas	260	sedan	BMW
8500	2.2	Sprinter 211	2004	Diesel	350	van	Mercedes-Benz
13500	4	Land Cruiser Prado	2011	Petrol	126	crossover	Toyota
2200	1.9	Passat B5	2003	Diesel	180	sedan	Volkswagen
18500	2	Passat B7	2011	Diesel	125	vagon	Volkswagen
8420	2.7	Tacoma	2005	Gas	150	other	Toyota
17500	2	A4	2010	Diesel	144	vagon	Audi
9000	2	A4	2003	Gas	158	sedan	Audi
4400	1.6	Golf III	1994	Petrol	238	hatch	Volkswagen
NA	3	X5	2016	Diesel	0	crossover	BMW
7500	2.2	Espace	2002	Diesel	200	van	Renault
17950	2.4	Camry	2010	Petrol	87	sedan	Toyota
51500	3	X6	2013	Petrol	23	crossover	BMW
10800	3	Pajero Sport	2007	Gas	165	crossover	Mitsubishi
33700	1.4	Touran	2016	Petrol	11	van	Volkswagen
17000	2.5	Touareg	2007	Diesel	158	crossover	Volkswagen
11200	4.2	Touareg	2004	Petrol	1	crossover	Volkswagen
4500	3	530	2000	Diesel	140	sedan	BMW
43999	2.8	Hilux	2016	Diesel	0	other	Toyota
39800	4.2	A8	2012	Other	180	sedan	Audi
6500	2.8	328	1996	Petrol	272	sedan	BMW
18700	2	Passat B7	2011	Diesel	196	vagon	Volkswagen
38500	2	Q3	2013	Diesel	75	vagon	Audi
8200	2	320	1998	Petrol	241	sedan	BMW
7500	2	A4	2002	Petrol	240	vagon	Audi
11550	2.4	Camry	2007	Petrol	95	sedan	Toyota
39500	1.6	C-Class	2014	Petrol	30	sedan	Mercedes-Benz
6200	4.2	Phaeton	2004	Gas	161	sedan	Volkswagen
17200	4.6	X5	2003	Gas	308	crossover	BMW
2900	2.5	525	1997	Diesel	280	sedan	BMW
14600	2.3	Master	2013	Diesel	169	other	Renault
34900	4.4	X6	2010	Petrol	110	crossover	BMW
164500	4.5	Land Cruiser 200	2015	Diesel	0	crossover	Toyota
NA	3	A6 Allroad	2016	Diesel	1	crossover	Audi
15299	NA	523	2008	Petrol	136	other	BMW
7000	2.2	CLK 220	2001	Petrol	170	other	Mercedes-Benz
32000	3	Sprinter 318	2008	Diesel	255	van	Mercedes-Benz
7500	1.5	Grand Scenic	2005	Diesel	168	vagon	Renault
9000	2.5	T5 (Transporter)	2005	Diesel	217	other	Volkswagen
7000	1.6	Lancer	2004	Gas	180	sedan	Mitsubishi
199999	5.5	GLS 63	2016	Petrol	0	crossover	Mercedes-Benz
2700	2.5	A6	2000	Other	234	sedan	Audi
10950	2	Caddy	2012	Diesel	165	van	Volkswagen
15500	3.5	Camry	2008	Petrol	120	sedan	Toyota
8700	5	S 500	1997	Petrol	210	sedan	Mercedes-Benz
6000	2.2	Vito	2000	Diesel	200	van	Mercedes-Benz
16950	3	Pajero Wagon	2008	Gas	135	crossover	Mitsubishi
15000	3	Sprinter 212	1997	Diesel	400	crossover	Mercedes-Benz
26500	2.5	Hilux	2013	Diesel	102	crossover	Toyota
3100	2.2	C-Class	2002	Diesel	400	vagon	Mercedes-Benz
59900	4.5	Land Cruiser 200	2012	Diesel	90	crossover	Toyota
63000	4.2	Land Cruiser 76	2013	Diesel	3	crossover	Toyota
19800	3	ML 280	2006	Diesel	218	crossover	Mercedes-Benz
13000	1.9	T5 (Transporter)	2009	Diesel	110	van	Volkswagen
12200	2.4	A6	2006	Petrol	130	sedan	Audi
5700	1.3	Colt	2006	Petrol	170	other	Mitsubishi
2550	2.5	A6	1998	Diesel	370	sedan	Audi
13500	3.5	Camry	2007	Gas	144	sedan	Toyota
10200	2	Trafic	2012	Diesel	183	van	Renault
13000	1.8	TT	2001	Gas	161	other	Audi
10500	5	Phaeton	2004	Diesel	210	sedan	Volkswagen
3100	2.5	525	1998	Diesel	315	sedan	BMW
9400	4.4	745	2004	Gas	221	sedan	BMW
10000	2.5	A6	2003	Diesel	206	sedan	Audi
4200	2	Galant	1998	Gas	270	sedan	Mitsubishi
7500	1.6	Megane	2009	Petrol	131	sedan	Renault
38600	1.8	E-Class	2012	Petrol	12	other	Mercedes-Benz
8900	1.6	Auris	2008	Petrol	140	hatch	Toyota
4800	15	Kangoo	2006	Diesel	113	van	Renault
24000	4.2	Land Cruiser 80	1994	Diesel	270	crossover	Toyota
51500	6.3	CL 63 AMG	2009	Petrol	75	other	Mercedes-Benz
5100	3.2	S 320	2001	Diesel	270	sedan	Mercedes-Benz
4999	1.6	Lancer	2007	Petrol	60	sedan	Mitsubishi
6666	NA	Lancer	2007	Petrol	162	sedan	Mitsubishi
9450	2	Lancer X	2008	Gas	125	sedan	Mitsubishi
3850	2.5	A6	2002	Diesel	215	vagon	Audi
7800	1.5	Megane	2013	Diesel	170	vagon	Renault
49700	3	Q7	2013	Diesel	80	crossover	Audi
9000	2.4	Galant	2006	Gas	78	sedan	Mitsubishi
18990	2	Rav 4	2011	Petrol	95	crossover	Toyota
7200	1.6	Lancer	2007	Petrol	102	sedan	Mitsubishi
117000	NA	X6 M	2016	Other	1	crossover	BMW
11900	2	T6 (Transporter) 	2011	Diesel	112	other	Volkswagen
2800	1.3	Corolla	1995	Petrol	287	sedan	Toyota
2200	1.9	Passat B5	1998	Diesel	272	sedan	Volkswagen
17500	3.8	Pajero Wagon	2008	Gas	170	crossover	Mitsubishi
49900	4.2	R8	2007	Petrol	79	other	Audi
8650	2.5	T4 (Transporter)	2002	Diesel	238	van	Volkswagen
8800	1.8	A4	2003	Petrol	205	sedan	Audi
69999	2.2	GLE-Class	2016	Diesel	0	crossover	Mercedes-Benz
8910.53	1.4	Polo	2012	Petrol	103	hatch	Volkswagen
15500	2.7	Land Cruiser Prado	2005	Gas	165	crossover	Toyota
19500	3.6	Q7	2007	Petrol	175	crossover	Audi
27700	2.5	Camry	2015	Petrol	21	sedan	Toyota
9600	1.9	T5 (Transporter)	2004	Diesel	255	van	Volkswagen
12500	3	X5	2002	Gas	176	crossover	BMW
4799	2.5	A6 Allroad	2002	Diesel	260	vagon	Audi
20900	2.5	Camry	2012	Petrol	70	sedan	Toyota
14900	2.8	A6	2008	Petrol	203	sedan	Audi
12750	1.4	Auris	2012	Diesel	164	hatch	Toyota
5900	2	116	2006	Petrol	243	hatch	BMW
2700	2.9	E-Class	1997	Diesel	400	sedan	Mercedes-Benz
4700	2.6	A6	1996	Petrol	400	sedan	Audi
9500	NA	A6	2003	Other	0	other	Audi
77000	4.4	M6	2012	Petrol	64	other	BMW
5900	1.9	Trafic	2005	Diesel	250	van	Renault
24000	1.8	Passat CC	2012	Petrol	67	sedan	Volkswagen
18400	2	A4	2010	Diesel	151	vagon	Audi
56800	6.3	S 63 AMG	2010	Petrol	74	sedan	Mercedes-Benz
8000	1.6	Sandero	2012	Petrol	50	hatch	Renault
5000	2	E-Class	1994	Petrol	382	sedan	Mercedes-Benz
9900	2	Lancer X	2009	Petrol	98	sedan	Mitsubishi
18900	2.5	C-Class	2009	Petrol	111	other	Mercedes-Benz
20500	4	Land Cruiser Prado	2005	Gas	139	crossover	Toyota
2500	1.6	Golf IV	2001	Petrol	232	vagon	Volkswagen
9000	1.5	Megane	2010	Diesel	179	vagon	Renault
7700	1.6	Megane	2008	Gas	100	sedan	Renault
32300	2.8	A6	2011	Petrol	54	hatch	Audi
72700	2.2	V 250	2014	Diesel	42	van	Mercedes-Benz
6200	1.4	Megane	2005	Petrol	246	sedan	Renault
4000	2	100	1992	Petrol	400	sedan	Audi
9003.15	1.3	Corolla	2014	Petrol	43	sedan	Toyota
14900	3.2	CLK 320	1999	Gas	195	other	Mercedes-Benz
NA	2.2	V 250	2016	Diesel	0	van	Mercedes-Benz
2200	NA	A6	2001	Diesel	250	sedan	Audi
NA	NA	Caddy	2005	Diesel	1	van	Volkswagen
65393.25	2	X5	2016	Diesel	0	crossover	BMW
9000	2	Trafic	2012	Diesel	158	van	Renault
NA	6.3	A8	2013	Petrol	60	sedan	Audi
8500	2.5	A6	2001	Diesel	253	sedan	Audi
5900	1.5	Megane	2005	Other	171	hatch	Renault
5100	1.3	Colt	2006	Gas	250	hatch	Mitsubishi
40500	5.5	S 500	2010	Petrol	108	sedan	Mercedes-Benz
8600	1.8	A6	2001	Petrol	154	sedan	Audi
5900	1.6	Lancer	2005	Gas	142	sedan	Mitsubishi
17900	1.8	Passat CC	2010	Petrol	123	other	Volkswagen
34400	2	X1	2013	Diesel	37	crossover	BMW
13500	2.5	525	2004	Petrol	138	sedan	BMW
9600	2	Trafic	2007	Diesel	175	van	Renault
15000	1.8	SLK 200	2004	Petrol	82	other	Mercedes-Benz
22000	3	CLK 280	2007	Petrol	53	other	Mercedes-Benz
13700	2.5	Touareg	2005	Diesel	200	other	Volkswagen
38000	NA	535	2013	Petrol	61	sedan	BMW
18800	2.4	Camry	2009	Petrol	47	sedan	Toyota
7600	1.4	Polo	2007	Petrol	127	hatch	Volkswagen
11950	1.4	Auris	2013	Petrol	120	hatch	Toyota
11300	2.7	A6	2008	Diesel	202	sedan	Audi
13500	2	T5 (Transporter) 	2014	Diesel	43	van	Volkswagen
11990	2.4	Camry	2007	Petrol	129	sedan	Toyota
16500	2.7	Land Cruiser Prado	2004	Gas	130	other	Toyota
19000	3	X5	2006	Diesel	215	crossover	BMW
5500	1.5	Kangoo	2005	Diesel	160	van	Renault
39999	3	535	2011	Petrol	45	sedan	BMW
15500	2.4	Camry	2007	Gas	140	sedan	Toyota
11700	3	Pajero Sport	2006	Gas	197	crossover	Mitsubishi
2750	1.9	Passat B5	2001	Diesel	1	vagon	Volkswagen
7150	1.5	Megane	2005	Diesel	1	vagon	Renault
10500	2	118	2005	Petrol	220	hatch	BMW
24900	1.8	E-Class	2012	Petrol	97	sedan	Mercedes-Benz
NA	2.5	Camry	2015	Petrol	24	sedan	Toyota
26000	1.8	C-Class	2014	Petrol	22	other	Mercedes-Benz
21500	6.2	ML 63 AMG	2008	Petrol	148	crossover	Mercedes-Benz
2222	1.8	318	1996	Petrol	268	sedan	BMW
2900	2	320	2001	Diesel	236	vagon	BMW
4600	1.8	Golf III	1996	Gas	1	hatch	Volkswagen
3200	2	190	1992	Gas	198	sedan	Mercedes-Benz
19400	2.4	Outlander XL	2012	Petrol	78	crossover	Mitsubishi
4000	1.9	Laguna	2005	Diesel	215	sedan	Renault
65099	2	X5	2016	Diesel	0	crossover	BMW
53999	2.99	550	2012	Diesel	80	sedan	BMW
9200	1.5	Clio	2010	Diesel	155	vagon	Renault
19400	NA	Outlander XL	2012	Petrol	78	crossover	Mitsubishi
109999	2.2	V 250	2016	Diesel	0	van	Mercedes-Benz
23500	2.2	Vito	2011	Diesel	170	van	Mercedes-Benz
4800	2.6	100	1993	Petrol	390	sedan	Audi
13500	2.4	Camry	2007	Petrol	100	sedan	Toyota
8700	1.6	Corolla	2007	Gas	131	sedan	Toyota
12300	5	S 500	1997	Gas	423	sedan	Mercedes-Benz
7900	1.8	Pajero Pinin	2003	Petrol	148	other	Mitsubishi
10700	2	Caddy	2010	Diesel	153	van	Volkswagen
6800	1.6	Kangoo	2006	Other	185	van	Renault
8500	1.5	Scenic	2013	Diesel	157	van	Renault
18700	3.2	Pajero Wagon	2009	Diesel	97	crossover	Mitsubishi
1900	2.5	525	1997	Diesel	285	vagon	BMW
15500	2	Vito	2011	Diesel	75	van	Mercedes-Benz
8700	1.4	Polo	2008	Other	148	hatch	Volkswagen
47300	3	S 350	2012	Diesel	121	sedan	Mercedes-Benz
5000	2.5	525	1991	Petrol	400	sedan	BMW
24000	4	Land Cruiser Prado	2008	Petrol	73	crossover	Toyota
14800	1.4	Jetta	2013	Petrol	85	sedan	Volkswagen
5500	2	Pajero	1986	Petrol	1	crossover	Mitsubishi
6400	2.2	Vito	1999	Diesel	290	van	Mercedes-Benz
19000	2.4	Outlander XL	2011	Gas	139	crossover	Mitsubishi
11700	2.2	Vito	2007	Diesel	211	van	Mercedes-Benz
6500	2	Passat B6	2011	Diesel	101	vagon	Volkswagen
4999	2	Bora	2000	Petrol	145	sedan	Volkswagen
1900	1.6	Golf II	1989	Petrol	100	hatch	Volkswagen
8999	1.5	Kangoo	2009	Diesel	100	vagon	Renault
12700	1.6	Touran	2012	Diesel	164	van	Volkswagen
2200	2	E-Class	1994	Petrol	168	sedan	Mercedes-Benz
32500	2	328	2014	Petrol	65	vagon	BMW
16800	1.4	Passat B7	2013	Gas	149	vagon	Volkswagen
8999	2.2	Vito	2006	Diesel	360	van	Mercedes-Benz
2500	2.8	A6	1999	Gas	407	sedan	Audi
37000	4.4	750	2011	Petrol	95	sedan	BMW
19500	1.8	Passat B7	2011	Petrol	82	sedan	Volkswagen
10900	2.5	T5 (Transporter)	2007	Diesel	240	van	Volkswagen
36500	2	328	2014	Diesel	33	sedan	BMW
7300	1.5	Kangoo	2012	Diesel	154	van	Renault
17500	3	530	2006	Diesel	125	vagon	BMW
24500	4	A8	2008	Diesel	122	sedan	Audi
15500	2.4	Rav 4	2008	Gas	146	crossover	Toyota
4050	NA	S 320	2001	Diesel	200	sedan	Mercedes-Benz
25000	2	Outlander	2016	Petrol	0	crossover	Mitsubishi
11900	1.8	C-Class	2005	Petrol	167	sedan	Mercedes-Benz
8000	2.9	Sprinter 212	1999	Diesel	40	van	Mercedes-Benz
16900	3	Pajero Wagon	2008	Gas	126	crossover	Mitsubishi
8800	2	Rav 4	2002	Petrol	205	crossover	Toyota
13000	2.5	523	2005	Petrol	220	sedan	BMW
7500	1.5	Kangoo	2013	Diesel	43	van	Renault
8300	3	Camry	2002	Petrol	140	sedan	Toyota
18700	4.7	Land Cruiser 100	2004	Gas	250	crossover	Toyota
28787.85	2.5	Camry	2016	Petrol	0	sedan	Toyota
16500	2.2	C-Class	2007	Diesel	190	sedan	Mercedes-Benz
13900	3	Outlander XL	2008	Petrol	127	crossover	Mitsubishi
1350	1.9	80	1994	Diesel	400	vagon	Audi
20859.15	2	Rav 4	2016	Petrol	1	crossover	Toyota
28800	3.2	Pajero Wagon	2013	Diesel	100	crossover	Mitsubishi
34900	2.2	GLK 220	2013	Diesel	64	crossover	Mercedes-Benz
37500	2	520	2013	Petrol	45	other	BMW
19700	2.2	E-Class	2009	Diesel	220	sedan	Mercedes-Benz
12800	2.2	Vito	2013	Diesel	116	other	Mercedes-Benz
8000	NA	Vito	1999	Diesel	293	van	Mercedes-Benz
4600	1.5	Kangoo	2008	Diesel	265	van	Renault
17977	3	Sprinter 318	2007	Diesel	322	van	Mercedes-Benz
11962	1.6	Polo	2015	Petrol	0	sedan	Volkswagen
12500	1.6	Golf VI	2013	Diesel	195	vagon	Volkswagen
9200	2.5	T4 (Transporter)	2003	Diesel	268	van	Volkswagen
28500	2.2	E-Class	2011	Diesel	148	sedan	Mercedes-Benz
16950	2	Jetta	2014	Diesel	38	sedan	Volkswagen
24750	5.5	S 500	2006	Petrol	212	sedan	Mercedes-Benz
57000	2.2	ML 250	2015	Diesel	3	crossover	Mercedes-Benz
11300	1	IQ	2009	Petrol	87	hatch	Toyota
51000	4.7	S 500	2012	Petrol	119	sedan	Mercedes-Benz
NA	3	A8	2015	Diesel	2	sedan	Audi
3000	1.9	A4	2001	Diesel	270	vagon	Audi
9800	1.8	Celica	2000	Petrol	250	other	Toyota
12850	2.5	Touareg	2006	Diesel	200	crossover	Volkswagen
34999	2.8	S 280	1969	Petrol	150	sedan	Mercedes-Benz
52300	3	5 Series GT	2013	Diesel	55	sedan	BMW
3650	2	520	1990	Petrol	300	sedan	BMW
39900	3	X6	2011	Petrol	82	crossover	BMW
7400	1.5	Megane	2007	Diesel	200	vagon	Renault
13999	2	T5 (Transporter) 	2012	Diesel	175	van	Volkswagen
15500	3.2	S 320	2007	Diesel	270	sedan	Mercedes-Benz
8500	1.5	Clio	2012	Diesel	130	vagon	Renault
32500	3	5 Series GT	2010	Petrol	86	other	BMW
14700	3.5	Camry	2007	Gas	131	sedan	Toyota
6500	1.9	T4 (Transporter)	1997	Diesel	310	van	Volkswagen
7800	1.5	Kangoo	2013	Diesel	139	van	Renault
8700	2.2	Vito	2005	Diesel	290	van	Mercedes-Benz
9000	1.6	Megane	2011	Petrol	56	hatch	Renault
14800	3	Vito	2008	Diesel	139	van	Mercedes-Benz
13400	2.4	Camry	2008	Petrol	125	sedan	Toyota
2650	1.8	Golf II	1987	Petrol	280	hatch	Volkswagen
7777	4	740	2000	Diesel	375	other	BMW
6900	1.3	Yaris	2006	Petrol	92	hatch	Toyota
1850	2	190	1985	Diesel	281	sedan	Mercedes-Benz
10500	2.5	T5 (Transporter)	2007	Diesel	270	other	Volkswagen
NA	4.2	Land Cruiser 80	1993	Diesel	140	crossover	Toyota
NA	3	ML 320	2009	Diesel	154	crossover	Mercedes-Benz
7800	2.2	S4	1994	Gas	90	sedan	Audi
4100	4.3	CLK 430	2001	Petrol	215	sedan	Mercedes-Benz
4400	2	520	1990	Gas	260	sedan	BMW
41500	3	X5	2012	Diesel	176	crossover	BMW
13999	2.2	Vito	2011	Diesel	98	van	Mercedes-Benz
NA	3	X5	2016	Diesel	0	crossover	BMW
16800	2.2	Vito	2013	Diesel	116	van	Mercedes-Benz
58500	3	X5 M	2013	Diesel	80	crossover	BMW
10200	1.8	Passat B5	2006	Petrol	280	sedan	Volkswagen
13300	2.4	Outlander XL	2008	Gas	110	crossover	Mitsubishi
6300	1.5	Kangoo	2012	Diesel	180	van	Renault
16999	1.4	A1	2012	Petrol	69	hatch	Audi
20100	2	Rav 4	2012	Petrol	48	crossover	Toyota
10800	1.8	Passat B6	2008	Petrol	100	sedan	Volkswagen
129999	4.7	S 500	2014	Petrol	37	sedan	Mercedes-Benz
14200	2.2	E-Class	2007	Diesel	245	sedan	Mercedes-Benz
4700	3	730	1994	Petrol	333	sedan	BMW
5700	2.5	525	1997	Diesel	252	sedan	BMW
11900	2.5	525	2004	Gas	300	sedan	BMW
3750	2.2	E-Class	1995	Gas	330	vagon	Mercedes-Benz
2700	3	300	1988	Diesel	350	sedan	Mercedes-Benz
2999	1.9	Passat B5	2003	Diesel	239	vagon	Volkswagen
8600	3.2	E-Class	2001	Diesel	240	sedan	Mercedes-Benz
6950	2	Avensis	2003	Petrol	192	sedan	Toyota
22900	2.4	Outlander XL	2014	Petrol	69	crossover	Mitsubishi
8900	1.6	Jetta	2007	Petrol	185	sedan	Volkswagen
7500	1.9	T5 (Transporter) 	2008	Diesel	317	van	Volkswagen
28700	3	528	2011	Petrol	160	sedan	BMW
12000	2.2	Vito	2007	Diesel	218	other	Mercedes-Benz
10999	2	320	2003	Gas	150	sedan	BMW
23000	3.6	Q7	2008	Petrol	167	crossover	Audi
16500	NA	Passat B7	2012	Other	87	sedan	Volkswagen
2550	2.5	A6	1998	Diesel	1	vagon	Audi
8800	4.2	Land Cruiser 80	1997	Diesel	388	crossover	Toyota
10000	2	Trafic	2007	Diesel	220	van	Renault
6300	1.5	Kangoo	2008	Diesel	73	van	Renault
13800	3.5	Camry	2006	Gas	160	other	Toyota
10750	2	T5 (Transporter) 	2012	Diesel	176	van	Volkswagen
12500	1.9	Sharan	2007	Diesel	207	van	Volkswagen
5500	2.2	E-Class	2003	Diesel	250	sedan	Mercedes-Benz
13300	2.5	T5 (Transporter)	2008	Diesel	250	van	Volkswagen
NA	3	A6	2013	Diesel	65	crossover	Audi
20000	2.5	Touareg	2008	Diesel	115	crossover	Volkswagen
2500	1.6	Jetta	1984	Diesel	324	sedan	Volkswagen
3500	1.4	Kangoo	2006	Gas	30	van	Renault
9300	1.5	Fluence	2011	Diesel	94	sedan	Renault
30500	3	A6	2011	Petrol	110	sedan	Audi
18300	2	A6	2011	Diesel	190	vagon	Audi
41000	4.2	Q7	2010	Diesel	88	crossover	Audi
4100	1.6	1 Series	2004	Petrol	160	hatch	BMW
22500	2	Caravelle	2011	Diesel	62	van	Volkswagen
8900	1.9	Caddy	2005	Diesel	272	van	Volkswagen
13950	3	X5	2003	Diesel	278	crossover	BMW
8999	1.6	Caddy	2011	Diesel	125	van	Volkswagen
14100	1.6	Auris	2012	Petrol	67	hatch	Toyota
NA	2.2	E-Class	2001	Diesel	240	sedan	Mercedes-Benz
6950	1.6	Bora	2004	Other	132	sedan	Volkswagen
7350	1.4	Golf IV	2003	Petrol	180	hatch	Volkswagen
17500	3	Vito	2008	Diesel	180	other	Mercedes-Benz
20500	5.5	S 500	2006	Petrol	222	sedan	Mercedes-Benz
6700	NA	Kangoo	2012	Diesel	1	van	Renault
115000	4.7	S 500	2014	Petrol	49	sedan	Mercedes-Benz
11100	2.4	Grandis	2006	Gas	132	vagon	Mitsubishi
29900	2	520	2011	Diesel	175	sedan	BMW
17595	2	Avensis	2011	Petrol	131	sedan	Toyota
6800	2	Caddy	2011	Gas	170	van	Volkswagen
6500	1.9	T4 (Transporter)	1998	Diesel	547	other	Volkswagen
4150	2.5	A6	2004	Diesel	249	vagon	Audi
32950	5.7	Tundra	2013	Petrol	50	other	Toyota
7500	2.2	Vito	2003	Diesel	406	other	Mercedes-Benz
